1.219072647094726562e+02,1.222466506958007812e+02,1.216252365112304688e+02,1.221701736450195312e+02,1.221701736450195312e+02,4.278710000000000000e+05
1.221803970336914062e+02,1.221803970336914062e+02,1.214913940429687500e+02,1.217208404541015625e+02,1.217208404541015625e+02,3.215520000000000000e+05
1.217208404541015625e+02,1.224856491088867188e+02,1.213957901000976562e+02,1.224091720581054688e+02,1.224091720581054688e+02,5.162620000000000000e+05
1.223996200561523438e+02,1.233078308105468750e+02,1.223231353759765625e+02,1.230113830566406250e+02,1.230113830566406250e+02,4.317010000000000000e+05
1.229923477172851562e+02,1.234608001708984375e+02,1.228393936157226562e+02,1.228776321411132812e+02,1.228776321411132812e+02,7.350090000000000000e+05
1.223231353759765625e+02,1.230114746093750000e+02,1.220458908081054688e+02,1.225583190917968750e+02,1.225583190917968750e+02,1.017575000000000000e+06
1.225621414184570312e+02,1.228967514038085938e+02,1.222562179565429688e+02,1.227724685668945312e+02,1.227724685668945312e+02,4.288230000000000000e+05
1.227533416748046875e+02,1.234703521728515625e+02,1.226960830688476562e+02,1.234560165405273438e+02,1.234560165405273438e+02,3.841270000000000000e+05
1.234560165405273438e+02,1.239722747802734375e+02,1.234416732788085938e+02,1.235133895874023438e+02,1.235133895874023438e+02,4.360980000000000000e+05
1.235211257934570312e+02,1.235850906372070312e+02,1.228728408813476562e+02,1.230305938720703125e+02,1.230305938720703125e+02,3.382110000000000000e+05
1.229939804077148438e+02,1.231931152343750000e+02,1.228010559082031250e+02,1.228441619873046875e+02,1.228441619873046875e+02,3.147880000000000000e+05
1.228584976196289062e+02,1.230382385253906250e+02,1.226386260986328125e+02,1.229445571899414062e+02,1.229445571899414062e+02,4.881790000000000000e+05
1.234130020141601562e+02,1.241395874023437500e+02,1.229923477172851562e+02,1.237093582153320312e+02,1.237093582153320312e+02,5.966230000000000000e+05
1.236520080566406250e+02,1.237476119995117188e+02,1.230019149780273438e+02,1.232456893920898438e+02,1.232456893920898438e+02,3.367820000000000000e+05
1.232504806518554688e+02,1.232504806518554688e+02,1.223135757446289062e+02,1.232026672363281250e+02,1.232026672363281250e+02,5.912690000000000000e+05
1.231931152343750000e+02,1.235755157470703125e+02,1.228967514038085938e+02,1.235372848510742188e+02,1.235372848510742188e+02,4.339710000000000000e+05
1.235468368530273438e+02,1.238567886352539062e+02,1.234894866943359375e+02,1.236328964233398438e+02,1.236328964233398438e+02,3.988490000000000000e+05
1.236233291625976562e+02,1.237783050537109375e+02,1.234034423828125000e+02,1.234942626953125000e+02,1.234942626953125000e+02,3.917110000000000000e+05
1.234920578002929688e+02,1.237476119995117188e+02,1.234416732788085938e+02,1.235181655883789062e+02,1.235181655883789062e+02,5.941600000000000000e+05
1.234703521728515625e+02,1.240439758300781250e+02,1.224760971069335938e+02,1.226735153198242188e+02,1.226735153198242188e+02,7.221760000000000000e+05
1.226577453613281250e+02,1.226577453613281250e+02,1.219024887084960938e+02,1.220458908081054688e+02,1.220458908081054688e+02,6.535230000000000000e+05
1.220553512573242188e+02,1.222466506958007812e+02,1.215200729370117188e+02,1.218260040283203125e+02,1.218260040283203125e+02,5.523180000000000000e+05
1.218260040283203125e+02,1.221223678588867188e+02,1.213575515747070312e+02,1.215106048583984375e+02,1.215106048583984375e+02,6.572980000000000000e+05
1.215192184448242188e+02,1.216194076538085938e+02,1.212237091064453125e+02,1.213671112060546875e+02,1.213671112060546875e+02,9.508020000000000000e+05
1.213671112060546875e+02,1.215344161987304688e+02,1.208938827514648438e+02,1.210038223266601562e+02,1.210038223266601562e+02,9.710440000000000000e+05
1.210038223266601562e+02,1.214627151489257812e+02,1.209703598022460938e+02,1.213288726806640625e+02,1.213288726806640625e+02,9.254950000000000000e+05
1.223900680541992188e+02,1.235659637451171875e+02,1.219407272338867188e+02,1.234416732788085938e+02,1.234416732788085938e+02,1.450080000000000000e+06
1.234560165405273438e+02,1.240439758300781250e+02,1.231166381835937500e+02,1.235086059570312500e+02,1.235086059570312500e+02,7.320660000000000000e+05
1.235181655883789062e+02,1.242734298706054688e+02,1.232791595458984375e+02,1.242543029785156250e+02,1.242543029785156250e+02,7.828500000000000000e+05
1.242638549804687500e+02,1.244359436035156250e+02,1.238527755737304688e+02,1.240152969360351562e+02,1.240152969360351562e+02,6.032870000000000000e+05
1.240248489379882812e+02,1.242973251342773438e+02,1.236711273193359375e+02,1.237762908935546875e+02,1.237762908935546875e+02,5.816430000000000000e+05
1.237619476318359375e+02,1.239196853637695312e+02,1.233651962280273438e+02,1.235181655883789062e+02,1.235181655883789062e+02,5.797370000000000000e+05
1.235086059570312500e+02,1.236233291625976562e+02,1.229445571899414062e+02,1.232982788085937500e+02,1.232982788085937500e+02,1.098762000000000000e+06
1.226386260986328125e+02,1.235564117431640625e+02,1.220554504394531250e+02,1.222833633422851562e+02,1.222833633422851562e+02,1.051119000000000000e+06
1.222944564819335938e+02,1.232887268066406250e+02,1.221606140136718750e+02,1.232217941284179688e+02,1.232217941284179688e+02,4.676340000000000000e+05
1.232361373901367188e+02,1.232791595458984375e+02,1.224187393188476562e+02,1.224952239990234375e+02,1.224952239990234375e+02,3.816670000000000000e+05
1.224952239990234375e+02,1.229732360839843750e+02,1.223900680541992188e+02,1.226673049926757812e+02,1.226673049926757812e+02,3.237940000000000000e+05
1.226673049926757812e+02,1.228298187255859375e+02,1.224282989501953125e+02,1.225764846801757812e+02,1.225764846801757812e+02,4.042100000000000000e+05
1.225764846801757812e+02,1.232313537597656250e+02,1.225621414184570312e+02,1.230135726928710938e+02,1.230135726928710938e+02,4.972710000000000000e+05
1.230305938720703125e+02,1.230401535034179688e+02,1.225717086791992188e+02,1.227437820434570312e+02,1.227437820434570312e+02,6.174870000000000000e+05
1.235946426391601562e+02,1.238910140991210938e+02,1.224555435180664062e+02,1.231835632324218750e+02,1.231835632324218750e+02,1.119915000000000000e+06
1.232026672363281250e+02,1.236137695312500000e+02,1.228776321411132812e+02,1.230210266113281250e+02,1.230210266113281250e+02,4.849520000000000000e+05
1.230114746093750000e+02,1.233651962280273438e+02,1.227533416748046875e+02,1.229063110351562500e+02,1.229063110351562500e+02,4.839740000000000000e+05
1.229206466674804688e+02,1.232790679931640625e+02,1.227533416748046875e+02,1.229330749511718750e+02,1.229330749511718750e+02,3.805870000000000000e+05
1.229254302978515625e+02,1.233938903808593750e+02,1.228298187255859375e+02,1.232026672363281250e+02,1.232026672363281250e+02,4.326690000000000000e+05
1.232170104980468750e+02,1.237762908935546875e+02,1.231644363403320312e+02,1.236424484252929688e+02,1.236424484252929688e+02,6.623310000000000000e+05
1.236424484252929688e+02,1.237953109741210938e+02,1.233174057006835938e+02,1.233174057006835938e+02,1.233174057006835938e+02,7.152280000000000000e+05
1.239961776733398438e+02,1.252963638305664062e+02,1.229445571899414062e+02,1.243785934448242188e+02,1.243785934448242188e+02,1.103562000000000000e+06
1.243979873657226562e+02,1.249139556884765625e+02,1.239961776733398438e+02,1.239961776733398438e+02,1.239961776733398438e+02,6.641480000000000000e+05
1.239961776733398438e+02,1.240917816162109375e+02,1.229063110351562500e+02,1.231357574462890625e+02,1.231357574462890625e+02,8.282180000000000000e+05
1.231739959716796875e+02,1.240910110473632812e+02,1.231644363403320312e+02,1.239293441772460938e+02,1.239293441772460938e+02,5.676500000000000000e+05
1.239483642578125000e+02,1.243164443969726562e+02,1.235946426391601562e+02,1.239244766235351562e+02,1.239244766235351562e+02,5.189910000000000000e+05
1.239101333618164062e+02,1.242304077148437500e+02,1.238240966796875000e+02,1.242064971923828125e+02,1.242064971923828125e+02,5.959020000000000000e+05
1.241969375610351562e+02,1.246080322265625000e+02,1.240917816162109375e+02,1.243403472900390625e+02,1.243403472900390625e+02,7.174410000000000000e+05
1.243976974487304688e+02,1.260325012207031250e+02,1.243307876586914062e+02,1.256692123413085938e+02,1.256692123413085938e+02,1.512624000000000000e+06
1.256883392333984375e+02,1.258411941528320312e+02,1.253298263549804688e+02,1.254728393554687500e+02,1.254728393554687500e+02,8.211670000000000000e+05
1.254588928222656250e+02,1.255162506103515625e+02,1.247896728515625000e+02,1.250382308959960938e+02,1.250382308959960938e+02,6.801160000000000000e+05
1.250238952636718750e+02,1.253316345214843750e+02,1.247036361694335938e+02,1.250515213012695312e+02,1.250515213012695312e+02,6.205210000000000000e+05
1.250956115722656250e+02,1.263671112060546875e+02,1.250669326782226562e+02,1.261089859008789062e+02,1.261089859008789062e+02,1.467129000000000000e+06
1.260803070068359375e+02,1.264244766235351562e+02,1.258413009643554688e+02,1.259197845458984375e+02,1.259197845458984375e+02,1.064831000000000000e+06
1.259273452758789062e+02,1.263862304687500000e+02,1.257456970214843750e+02,1.260038223266601562e+02,1.260038223266601562e+02,1.717912000000000000e+06
1.153919677734375000e+02,1.153919677734375000e+02,1.121988525390625000e+02,1.127820281982421875e+02,1.127820281982421875e+02,1.587032200000000000e+07
1.127820281982421875e+02,1.132217941284179688e+02,1.123422546386718750e+02,1.129046783447265625e+02,1.129046783447265625e+02,5.211946000000000000e+06
1.129063110351562500e+02,1.139005737304687500e+02,1.128871917724609375e+02,1.139005737304687500e+02,1.139005737304687500e+02,4.123721000000000000e+06
1.138919677734375000e+02,1.145889129638671875e+02,1.136902465820312500e+02,1.139207458496093750e+02,1.139207458496093750e+02,3.222542000000000000e+06
1.139196929931640625e+02,1.139961776733398438e+02,1.133652954101562500e+02,1.135274429321289062e+02,1.135274429321289062e+02,2.351036000000000000e+06
1.135229415893554688e+02,1.136424484252929688e+02,1.132409210205078125e+02,1.134607086181640625e+02,1.134607086181640625e+02,2.249097000000000000e+06
1.134477005004882812e+02,1.137667312622070312e+02,1.130114746093750000e+02,1.133890991210937500e+02,1.133890991210937500e+02,3.894428000000000000e+06
1.135395812988281250e+02,1.136137695312500000e+02,1.122848968505859375e+02,1.130401535034179688e+02,1.130401535034179688e+02,3.861179000000000000e+06
1.130411987304687500e+02,1.133460769653320312e+02,1.123422546386718750e+02,1.128059310913085938e+02,1.128059310913085938e+02,2.143722000000000000e+06
1.128060226440429688e+02,1.140152969360351562e+02,1.127629089355468750e+02,1.133652038574218750e+02,1.133652038574218750e+02,1.559007000000000000e+06
1.133747634887695312e+02,1.142256240844726562e+02,1.132601318359375000e+02,1.142160644531250000e+02,1.142160644531250000e+02,1.128539000000000000e+06
1.142256240844726562e+02,1.142810745239257812e+02,1.131739959716796875e+02,1.135086059570312500e+02,1.135086059570312500e+02,1.412939000000000000e+06
1.135086059570312500e+02,1.135086059570312500e+02,1.127437820434570312e+02,1.131262893676757812e+02,1.131262893676757812e+02,1.380815000000000000e+06
1.131357574462890625e+02,1.134416809082031250e+02,1.129254302978515625e+02,1.133556442260742188e+02,1.133556442260742188e+02,1.403965000000000000e+06
1.139388122558593750e+02,1.143403472900390625e+02,1.132122344970703125e+02,1.136462707519531250e+02,1.136462707519531250e+02,1.997065000000000000e+06
1.136520080566406250e+02,1.142447433471679688e+02,1.135277252197265625e+02,1.141539230346679688e+02,1.141539230346679688e+02,7.995220000000000000e+05
1.141826019287109375e+02,1.144359436035156250e+02,1.138432159423828125e+02,1.142160644531250000e+02,1.142160644531250000e+02,7.506380000000000000e+05
1.142150192260742188e+02,1.150000000000000000e+02,1.138910140991210938e+02,1.149625320434570312e+02,1.149625320434570312e+02,1.082600000000000000e+06
1.149617614746093750e+02,1.168391952514648438e+02,1.149139556884765625e+02,1.159177856445312500e+02,1.159177856445312500e+02,2.243340000000000000e+06
1.159274368286132812e+02,1.168068847656250000e+02,1.158317413330078125e+02,1.167906341552734375e+02,1.167906341552734375e+02,1.327555000000000000e+06
1.167877655029296875e+02,1.171988525390625000e+02,1.166539230346679688e+02,1.170936889648437500e+02,1.170936889648437500e+02,1.644179000000000000e+06
1.167112808227539062e+02,1.179541091918945312e+02,1.162728500366210938e+02,1.175717010498046875e+02,1.175717010498046875e+02,2.731315000000000000e+06
1.176003799438476562e+02,1.177437820434570312e+02,1.169311676025390625e+02,1.174282989501953125e+02,1.174282989501953125e+02,1.154323000000000000e+06
1.174282989501953125e+02,1.187762908935546875e+02,1.171606140136718750e+02,1.185468444824218750e+02,1.185468444824218750e+02,1.470537000000000000e+06
1.185372848510742188e+02,1.192734222412109375e+02,1.181357574462890625e+02,1.191586990356445312e+02,1.191586990356445312e+02,1.119780000000000000e+06
1.191586990356445312e+02,1.193021011352539062e+02,1.184638671875000000e+02,1.186806869506835938e+02,1.186806869506835938e+02,8.992790000000000000e+05
1.186806869506835938e+02,1.191013412475585938e+02,1.179158706665039062e+02,1.180497131347656250e+02,1.180497131347656250e+02,1.579519000000000000e+06
1.180497131347656250e+02,1.180688323974609375e+02,1.169980850219726562e+02,1.170650100708007812e+02,1.170650100708007812e+02,1.679307000000000000e+06
1.173996200561523438e+02,1.177820281982421875e+02,1.154110870361328125e+02,1.158795394897460938e+02,1.158795394897460938e+02,1.601831000000000000e+06
1.158604202270507812e+02,1.160516281127929688e+02,1.150477981567382812e+02,1.153871917724609375e+02,1.153871917724609375e+02,1.146269000000000000e+06
1.154110870361328125e+02,1.155967559814453125e+02,1.150764846801757812e+02,1.152390060424804688e+02,1.152390060424804688e+02,7.635800000000000000e+05
1.152294464111328125e+02,1.153919677734375000e+02,1.148374786376953125e+02,1.149904403686523438e+02,1.149904403686523438e+02,8.029530000000000000e+05
1.149904403686523438e+02,1.154971313476562500e+02,1.149808807373046875e+02,1.152676849365234375e+02,1.152676849365234375e+02,8.896640000000000000e+05
1.152772445678710938e+02,1.159273452758789062e+02,1.150669250488281250e+02,1.155229415893554688e+02,1.155229415893554688e+02,8.571140000000000000e+05
1.155066909790039062e+02,1.156214141845703125e+02,1.147896728515625000e+02,1.147992324829101562e+02,1.147992324829101562e+02,1.032328000000000000e+06
1.149330749511718750e+02,1.159655838012695312e+02,1.147227554321289062e+02,1.155258102416992188e+02,1.155258102416992188e+02,1.791637000000000000e+06
1.155066909790039062e+02,1.157074584960937500e+02,1.147418746948242188e+02,1.147801132202148438e+02,1.147801132202148438e+02,7.114150000000000000e+05
1.147896728515625000e+02,1.151816406250000000e+02,1.144359436035156250e+02,1.146749496459960938e+02,1.146749496459960938e+02,9.750360000000000000e+05
1.146845092773437500e+02,1.149043960571289062e+02,1.142638626098632812e+02,1.148087921142578125e+02,1.148087921142578125e+02,1.014922000000000000e+06
1.148279190063476562e+02,1.149522018432617188e+02,1.141969375610351562e+02,1.142829818725585938e+02,1.142829818725585938e+02,1.004429000000000000e+06
1.142447433471679688e+02,1.148183593750000000e+02,1.137667312622070312e+02,1.146271514892578125e+02,1.146271514892578125e+02,8.203480000000000000e+05
1.146080322265625000e+02,1.147418746948242188e+02,1.136711273193359375e+02,1.138049697875976562e+02,1.138049697875976562e+02,1.430299000000000000e+06
1.144168243408203125e+02,1.145315475463867188e+02,1.136615676879882812e+02,1.136619567871093750e+02,1.136619567871093750e+02,1.313578000000000000e+06
1.136711273193359375e+02,1.143690261840820312e+02,1.135086059570312500e+02,1.142973251342773438e+02,1.142973251342773438e+02,1.176702000000000000e+06
1.143021011352539062e+02,1.146749496459960938e+02,1.140822143554687500e+02,1.145411071777343750e+02,1.145411071777343750e+02,6.592790000000000000e+05
1.145411071777343750e+02,1.153154907226562500e+02,1.144838409423828125e+02,1.152753372192382812e+02,1.152753372192382812e+02,6.413110000000000000e+05
1.152581253051757812e+02,1.154396743774414062e+02,1.148757171630859375e+02,1.154349899291992188e+02,1.154349899291992188e+02,4.756060000000000000e+05
1.154321212768554688e+02,1.156309738159179688e+02,1.151842193603515625e+02,1.152294464111328125e+02,1.152294464111328125e+02,5.278390000000000000e+05
1.152055435180664062e+02,1.153919677734375000e+02,1.150000000000000000e+02,1.152390060424804688e+02,1.152390060424804688e+02,8.338650000000000000e+05
1.141109008789062500e+02,1.156787796020507812e+02,1.140344161987304688e+02,1.149139556884765625e+02,1.149139556884765625e+02,1.840342000000000000e+06
1.149139556884765625e+02,1.149904403686523438e+02,1.143116607666015625e+02,1.146749496459960938e+02,1.146749496459960938e+02,6.605500000000000000e+05
1.146421661376953125e+02,1.150191192626953125e+02,1.144933090209960938e+02,1.146367111206054688e+02,1.146367111206054688e+02,5.635080000000000000e+05
1.146367111206054688e+02,1.149474182128906250e+02,1.145602264404296875e+02,1.147801132202148438e+02,1.147801132202148438e+02,3.886420000000000000e+05
1.147801132202148438e+02,1.148374786376953125e+02,1.145411071777343750e+02,1.146367111206054688e+02,1.146367111206054688e+02,4.487960000000000000e+05
1.146367111206054688e+02,1.146940689086914062e+02,1.143499069213867188e+02,1.144244766235351562e+02,1.144244766235351562e+02,6.764390000000000000e+05
1.144168243408203125e+02,1.144933090209960938e+02,1.141300201416015625e+02,1.142160644531250000e+02,1.142160644531250000e+02,8.760330000000000000e+05
1.138049697875976562e+02,1.140439758300781250e+02,1.129254302978515625e+02,1.130975112915039062e+02,1.130975112915039062e+02,1.831534000000000000e+06
1.131070709228515625e+02,1.136423568725585938e+02,1.130305938720703125e+02,1.134799270629882812e+02,1.134799270629882812e+02,8.243560000000000000e+05
1.134799270629882812e+02,1.137954101562500000e+02,1.133365173339843750e+02,1.136138610839843750e+02,1.136138610839843750e+02,7.907180000000000000e+05
1.136185455322265625e+02,1.139053573608398438e+02,1.135086059570312500e+02,1.136233291625976562e+02,1.136233291625976562e+02,6.128880000000000000e+05
1.136328887939453125e+02,1.139388122558593750e+02,1.135372848510742188e+02,1.138432159423828125e+02,1.138432159423828125e+02,6.493660000000000000e+05
1.138623352050781250e+02,1.145315475463867188e+02,1.137571716308593750e+02,1.144311676025390625e+02,1.144311676025390625e+02,6.601810000000000000e+05
1.144359436035156250e+02,1.144455032348632812e+02,1.138718948364257812e+02,1.138718948364257812e+02,1.138718948364257812e+02,6.586560000000000000e+05
1.146367111206054688e+02,1.150439758300781250e+02,1.136424484252929688e+02,1.148805007934570312e+02,1.148805007934570312e+02,1.009462000000000000e+06
1.148948364257812500e+02,1.153346099853515625e+02,1.148374786376953125e+02,1.151434020996093750e+02,1.151434020996093750e+02,6.586570000000000000e+05
1.151338424682617188e+02,1.151625213623046875e+02,1.148852767944335938e+02,1.150167312622070312e+02,1.150167312622070312e+02,4.544090000000000000e+05
1.150000000000000000e+02,1.151242828369140625e+02,1.148135757446289062e+02,1.148900604248046875e+02,1.148900604248046875e+02,3.605800000000000000e+05
1.148852767944335938e+02,1.153154907226562500e+02,1.148613739013671875e+02,1.151625213623046875e+02,1.151625213623046875e+02,4.260180000000000000e+05
1.151688385009765625e+02,1.153680725097656250e+02,1.151242828369140625e+02,1.153356628417968750e+02,1.153356628417968750e+02,4.077390000000000000e+05
1.153489456176757812e+02,1.157743759155273438e+02,1.153011474609375000e+02,1.156978988647460938e+02,1.156978988647460938e+02,6.021260000000000000e+05
1.156787796020507812e+02,1.163862304687500000e+02,1.152198867797851562e+02,1.158879623413085938e+02,1.158879623413085938e+02,9.633140000000000000e+05
1.159177856445312500e+02,1.162810745239257812e+02,1.156883392333984375e+02,1.159455032348632812e+02,1.159455032348632812e+02,6.517100000000000000e+05
1.159464645385742188e+02,1.159848937988281250e+02,1.155927352905273438e+02,1.156707458496093750e+02,1.156707458496093750e+02,4.437080000000000000e+05
1.156546783447265625e+02,1.161567840576171875e+02,1.156118545532226562e+02,1.160707473754882812e+02,1.160707473754882812e+02,3.246370000000000000e+05
1.160611877441406250e+02,1.162237091064453125e+02,1.159942626953125000e+02,1.161567840576171875e+02,1.161567840576171875e+02,3.427550000000000000e+05
1.161472244262695312e+02,1.163193130493164062e+02,1.160611877441406250e+02,1.160803070068359375e+02,1.160803070068359375e+02,4.335700000000000000e+05
1.160850830078125000e+02,1.164531555175781250e+02,1.159942626953125000e+02,1.164244766235351562e+02,1.164244766235351562e+02,4.926340000000000000e+05
1.172275314331054688e+02,1.185245742797851562e+02,1.170172119140625000e+02,1.174760971069335938e+02,1.174760971069335938e+02,1.397912000000000000e+06
1.174893875122070312e+02,1.176003799438476562e+02,1.170841293334960938e+02,1.174904403686523438e+02,1.174904403686523438e+02,6.538080000000000000e+05
1.174904403686523438e+02,1.178967514038085938e+02,1.173729476928710938e+02,1.178967514038085938e+02,1.178967514038085938e+02,4.738970000000000000e+05
1.178871917724609375e+02,1.180210342407226562e+02,1.176768646240234375e+02,1.178107070922851562e+02,1.178107070922851562e+02,6.832220000000000000e+05
1.178107070922851562e+02,1.178527755737304688e+02,1.175239028930664062e+02,1.178154907226562500e+02,1.178154907226562500e+02,4.182360000000000000e+05
1.178202667236328125e+02,1.181219863891601562e+02,1.177533493041992188e+02,1.179015274047851562e+02,1.179015274047851562e+02,6.124250000000000000e+05
1.179063110351562500e+02,1.182026748657226562e+02,1.178107070922851562e+02,1.181931152343750000e+02,1.181931152343750000e+02,7.996640000000000000e+05
1.165391998291015625e+02,1.165678787231445312e+02,1.157265777587890625e+02,1.163193130493164062e+02,1.163193130493164062e+02,1.039028000000000000e+06
1.163049697875976562e+02,1.169024887084960938e+02,1.162276229858398438e+02,1.165584106445312500e+02,1.165584106445312500e+02,5.272060000000000000e+05
1.165630950927734375e+02,1.170266723632812500e+02,1.163623352050781250e+02,1.169789657592773438e+02,1.169789657592773438e+02,6.007590000000000000e+05
1.169980850219726562e+02,1.172039184570312500e+02,1.167686462402343750e+02,1.167686462402343750e+02,1.167686462402343750e+02,4.872660000000000000e+05
1.167862319946289062e+02,1.169598464965820312e+02,1.166634826660156250e+02,1.167399597167968750e+02,1.167399597167968750e+02,4.313620000000000000e+05
1.167543029785156250e+02,1.170342330932617188e+02,1.167112808227539062e+02,1.170267715454101562e+02,1.170267715454101562e+02,5.004010000000000000e+05
1.170315475463867188e+02,1.170363311767578125e+02,1.166347961425781250e+02,1.167017211914062500e+02,1.167017211914062500e+02,5.871240000000000000e+05
1.176194992065429688e+02,1.179827880859375000e+02,1.169885253906250000e+02,1.170076446533203125e+02,1.170076446533203125e+02,1.323997000000000000e+06
1.170172119140625000e+02,1.174474182128906250e+02,1.165678787231445312e+02,1.169732284545898438e+02,1.169732284545898438e+02,6.464820000000000000e+05
1.169504776000976562e+02,1.171701736450195312e+02,1.162715072631835938e+02,1.164627151489257812e+02,1.164627151489257812e+02,5.424480000000000000e+05
1.164426422119140625e+02,1.165583190917968750e+02,1.162332687377929688e+02,1.165105133056640625e+02,1.165105133056640625e+02,4.195940000000000000e+05
1.165200729370117188e+02,1.165391998291015625e+02,1.158831710815429688e+02,1.160038223266601562e+02,1.160038223266601562e+02,5.148950000000000000e+05
1.160229415893554688e+02,1.169024887084960938e+02,1.160038223266601562e+02,1.167304000854492188e+02,1.167304000854492188e+02,5.354940000000000000e+05
1.167399597167968750e+02,1.168929290771484375e+02,1.164244766235351562e+02,1.168833618164062500e+02,1.168833618164062500e+02,5.312470000000000000e+05
1.166347961425781250e+02,1.168307876586914062e+02,1.157265777587890625e+02,1.158986587524414062e+02,1.158986587524414062e+02,8.574750000000000000e+05
1.159130020141601562e+02,1.160362319946289062e+02,1.153728485107421875e+02,1.157725601196289062e+02,1.157725601196289062e+02,5.783170000000000000e+05
1.157921600341796875e+02,1.160325012207031250e+02,1.153250503540039062e+02,1.153585052490234375e+02,1.153585052490234375e+02,4.407630000000000000e+05
1.153728485107421875e+02,1.157358551025390625e+02,1.153250503540039062e+02,1.156596527099609375e+02,1.156596527099609375e+02,3.042220000000000000e+05
1.156548767089843750e+02,1.157600402832031250e+02,1.155150985717773438e+02,1.157361373901367188e+02,1.157361373901367188e+02,2.852250000000000000e+05
